Branch,Date,Source,Brand Name,Net Sales
Kanakapura,2026-01-01,Zomato,Boba Bar,6440.5
Kanakapura,2026-01-01,Zomato,Frozen Bottle,172461.8
Kanakapura,2026-01-01,Zomato,Madno,56358.47
Kanakapura,2026-02-01,In Store,Boba Bar,5317.0
Kanakapura,2026-02-01,In Store,Frozen Bottle,98941.75
Kanakapura,2026-02-01,Ownly,Boba Bar,74.25
Kanakapura,2026-02-01,Ownly,Frozen Bottle,291.0
Kanakapura,2026-02-01,Ownly,Madno,74.25
Kanakapura,2026-02-01,Swiggy,Boba Bar,9773.01
Kanakapura,2026-02-01,Swiggy,Frozen Bottle,158462.83000000002
Kanakapura,2026-02-01,Swiggy,Madno,57487.78
Kanakapura,2026-02-01,Zomato,Boba Bar,5466.82
Kanakapura,2026-02-01,Zomato,Frozen Bottle,200056.57
Kanakapura,2026-02-01,Zomato,Madno,62299.0
Kanakapura,2026-03-01,In Store,Boba Bar,3893.0
Kanakapura,2026-03-01,In Store,Frozen Bottle,144580.25
Kanakapura,2026-03-01,Ownly,Boba Bar,813.24
Kanakapura,2026-03-01,Ownly,Frozen Bottle,3692.01
Kanakapura,2026-03-01,Ownly,Madno,361.48
Kanakapura,2026-03-01,Swiggy,Boba Bar,9726.41
Kanakapura,2026-03-01,Swiggy,Frozen Bottle,217410.2
Kanakapura,2026-03-01,Swiggy,Madno,56368.82
Kanakapura,2026-03-01,Zomato,Boba Bar,10022.44
Kanakapura,2026-03-01,Zomato,Frozen Bottle,175833.35
Kanakapura,2026-03-01,Zomato,Madno,70088.53
Kanakapura,2026-04-01,In Store,Boba Bar,2151.0
Kanakapura,2026-04-01,In Store,Frozen Bottle,186664.83000000002
Kanakapura,2026-04-01,Ownly,Boba Bar,585.74
Kanakapura,2026-04-01,Ownly,Frozen Bottle,3812.0
Kanakapura,2026-04-01,Ownly,Madno,2249.5
Kanakapura,2026-04-01,Swiggy,Boba Bar,14785.43
Kanakapura,2026-04-01,Swiggy,Frozen Bottle,254808.74
Kanakapura,2026-04-01,Swiggy,Madno,68356.82
Kanakapura,2026-04-01,Zomato,Boba Bar,14378.62
Kanakapura,2026-04-01,Zomato,Frozen Bottle,162207.8
Kanakapura,2026-04-01,Zomato,Madno,84096.68
Kanakapura,2026-05-01,In Store,Boba Bar,2729.0
Kanakapura,2026-05-01,In Store,Frozen Bottle,174339.92
Kanakapura,2026-05-01,Ownly,Boba Bar,1179.75
Kanakapura,2026-05-01,Ownly,Frozen Bottle,1566.0
Kanakapura,2026-05-01,Ownly,Madno,3952.75
Kanakapura,2026-05-01,Swiggy,Boba Bar,15973.97
Kanakapura,2026-05-01,Swiggy,Frozen Bottle,268796.78
Kanakapura,2026-05-01,Swiggy,Madno,74213.92
Kanakapura,2026-05-01,Zomato,Boba Bar,14815.58
Kanakapura,2026-05-01,Zomato,Frozen Bottle,147693.23
Kanakapura,2026-05-01,Zomato,Madno,80966.92
Kanakapura,2026-06-01,In Store,Boba Bar,996.0
Kanakapura,2026-06-01,In Store,Frozen Bottle,135472.63
Kanakapura,2026-06-01,Ownly,Boba Bar,571.0
Kanakapura,2026-06-01,Ownly,Frozen Bottle,2543.32
Kanakapura,2026-06-01,Ownly,Madno,4261.0
Kanakapura,2026-06-01,Swiggy,Boba Bar,7971.95
Kanakapura,2026-06-01,Swiggy,Frozen Bottle,189359.11000000002
Kanakapura,2026-06-01,Swiggy,Madno,51139.19
Kanakapura,2026-06-01,Zomato,Boba Bar,9467.64
Kanakapura,2026-06-01,Zomato,Frozen Bottle,141026.02
Kanakapura,2026-06-01,Zomato,Madno,43361.48
Kanakapura,2026-07-01,In Store,Boba Bar,1006.0
Kanakapura,2026-07-01,In Store,Frozen Bottle,154485.22
Kanakapura,2026-07-01,Ownly,Boba Bar,1357.0
Kanakapura,2026-07-01,Ownly,Frozen Bottle,1572.0
Kanakapura,2026-07-01,Ownly,Madno,3800.0
Kanakapura,2026-07-01,Swiggy,Boba Bar,13635.09
Kanakapura,2026-07-01,Swiggy,Frozen Bottle,213024.78
Kanakapura,2026-07-01,Swiggy,Madno,71886.7
Kanakapura,2026-07-01,Zomato,Boba Bar,6891.81
Kanakapura,2026-07-01,Zomato,Frozen Bottle,162593.07
Kanakapura,2026-07-01,Zomato,Madno,58005.6
Kanakapura,2026-08-01,In Store,Frozen Bottle,146135.5
Kanakapura,2026-08-01,Ownly,Frozen Bottle,6329.0
Kanakapura,2026-08-01,Ownly,Madno,11175.0
Kanakapura,2026-08-01,Swiggy,Boba Bar,10732.87
Kanakapura,2026-08-01,Swiggy,Frozen Bottle,197066.46
Kanakapura,2026-08-01,Swiggy,Madno,58352.82
Kanakapura,2026-08-01,Zomato,Boba Bar,3270.75
Kanakapura,2026-08-01,Zomato,Frozen Bottle,177660.83
Kanakapura,2026-08-01,Zomato,Madno,86897.82
Kanathur,2025-01-01,In Store,Boba Bar,1542.0
Kanathur,2025-01-01,In Store,Frozen Bottle,139390.29
Kanathur,2025-01-01,Others,Boba Bar,99.0
Kanathur,2025-01-01,Swiggy,Boba Bar,5808.16
Kanathur,2025-01-01,Swiggy,Frozen Bottle,36106.29
Kanathur,2025-01-01,Swiggy,Madno,15579.33
Kanathur,2025-01-01,Zomato,Boba Bar,3048.52
Kanathur,2025-01-01,Zomato,Frozen Bottle,44871.7
Kanathur,2025-01-01,Zomato,Madno,3177.0
Kanathur,2025-02-01,In Store,Boba Bar,664.1
Kanathur,2025-02-01,In Store,Frozen Bottle,103717.91
Kanathur,2025-02-01,Others,Boba Bar,77.6
Kanathur,2025-02-01,Others,Frozen Bottle,289.0
Kanathur,2025-02-01,Swiggy,Boba Bar,3790.02
Kanathur,2025-02-01,Swiggy,Frozen Bottle,44315.85
Kanathur,2025-02-01,Swiggy,Madno,17990.14
Kanathur,2025-02-01,Zomato,Boba Bar,2116.0
Kanathur,2025-02-01,Zomato,Frozen Bottle,42614.8
Kanathur,2025-02-01,Zomato,Madno,6613.5
Kanathur,2025-03-01,In Store,Boba Bar,508.0
Kanathur,2025-03-01,In Store,Frozen Bottle,100385.03
Kanathur,2025-03-01,Others,Frozen Bottle,189.0
Kanathur,2025-03-01,Swiggy,Boba Bar,6129.5599999999995
Kanathur,2025-03-01,Swiggy,Frozen Bottle,47042.84
Kanathur,2025-03-01,Swiggy,Madno,30728.45
Kanathur,2025-03-01,Zomato,Boba Bar,6266.0
Kanathur,2025-03-01,Zomato,Frozen Bottle,38262.4
Kanathur,2025-03-01,Zomato,Madno,10979.6
Kanathur,2025-04-01,In Store,Boba Bar,498.0
Kanathur,2025-04-01,In Store,Frozen Bottle,182586.75
Kanathur,2025-04-01,Swiggy,Boba Bar,12961.45
Kanathur,2025-04-01,Swiggy,Frozen Bottle,67938.26
Kanathur,2025-04-01,Swiggy,Madno,36642.409999999996
Kanathur,2025-04-01,Zomato,Boba Bar,5123.5
Kanathur,2025-04-01,Zomato,Frozen Bottle,51594.81
Kanathur,2025-04-01,Zomato,Madno,11816.1
Kanathur,2025-05-01,In Store,Boba Bar,647.0
Kanathur,2025-05-01,In Store,Frozen Bottle,139643.04
Kanathur,2025-05-01,Swiggy,Boba Bar,7182.96
Kanathur,2025-05-01,Swiggy,Frozen Bottle,68856.38
Kanathur,2025-05-01,Swiggy,Madno,28531.98
Kanathur,2025-05-01,Zomato,Boba Bar,2192.5
Kanathur,2025-05-01,Zomato,Frozen Bottle,47949.11
Kanathur,2025-05-01,Zomato,Madno,10821.2
Kanathur,2025-06-01,In Store,Frozen Bottle,100183.04
Kanathur,2025-06-01,Others,Boba Bar,189.0
Kanathur,2025-06-01,Swiggy,Boba Bar,4619.27
Kanathur,2025-06-01,Swiggy,Frozen Bottle,55016.16
Kanathur,2025-06-01,Swiggy,Madno,26893.43
Kanathur,2025-06-01,Zomato,Boba Bar,4925.5
Kanathur,2025-06-01,Zomato,Frozen Bottle,43696.28
Kanathur,2025-06-01,Zomato,Madno,6163.0
Kanathur,2025-07-01,In Store,Boba Bar,985.0
Kanathur,2025-07-01,In Store,Frozen Bottle,79519.39
Kanathur,2025-07-01,Swiggy,Boba Bar,7330.88
Kanathur,2025-07-01,Swiggy,Frozen Bottle,62919.82
Kanathur,2025-07-01,Swiggy,Madno,23688.62
Kanathur,2025-07-01,Zomato,Boba Bar,4960.34
Kanathur,2025-07-01,Zomato,Frozen Bottle,38888.16
Kanathur,2025-07-01,Zomato,Madno,7518.02
Kanathur,2025-08-01,In Store,Boba Bar,1972.0
Kanathur,2025-08-01,In Store,Frozen Bottle,93758.76
Kanathur,2025-08-01,Others,Frozen Bottle,572.14
Kanathur,2025-08-01,Swiggy,Boba Bar,8829.16
Kanathur,2025-08-01,Swiggy,Frozen Bottle,75688.06
Kanathur,2025-08-01,Swiggy,Madno,25589.6
Kanathur,2025-08-01,Zomato,Boba Bar,6082.6
Kanathur,2025-08-01,Zomato,Frozen Bottle,36571.98
Kanathur,2025-08-01,Zomato,Madno,16508.21
Kanathur,2025-09-01,In Store,Boba Bar,229.0
Kanathur,2025-09-01,In Store,Frozen Bottle,73109.58
Kanathur,2025-09-01,Others,Frozen Bottle,123.05
Kanathur,2025-09-01,Swiggy,Boba Bar,4309.76
Kanathur,2025-09-01,Swiggy,Frozen Bottle,51391.72
Kanathur,2025-09-01,Swiggy,Madno,23402.989999999998
Kanathur,2025-09-01,Zomato,Boba Bar,2549.63
Kanathur,2025-09-01,Zomato,Frozen Bottle,30102.39
Kanathur,2025-09-01,Zomato,Madno,8056.63
Kanathur,2025-10-01,In Store,Boba Bar,488.0
Kanathur,2025-10-01,In Store,Frozen Bottle,54194.96
Kanathur,2025-10-01,Others,Frozen Bottle,339.72
Kanathur,2025-10-01,Swiggy,Boba Bar,6235.4400000000005
Kanathur,2025-10-01,Swiggy,Frozen Bottle,62234.43
Kanathur,2025-10-01,Swiggy,Madno,19717.5
Kanathur,2025-10-01,Zomato,Boba Bar,1899.12
Kanathur,2025-10-01,Zomato,Frozen Bottle,45578.01
Kanathur,2025-10-01,Zomato,Madno,10354.62
Kanathur,2025-11-01,In Store,Boba Bar,1185.0
Kanathur,2025-11-01,In Store,Frozen Bottle,48792.86
Kanathur,2025-11-01,Others,Frozen Bottle,252.64
Kanathur,2025-11-01,Swiggy,Boba Bar,10399.19
Kanathur,2025-11-01,Swiggy,Frozen Bottle,71367.93
Kanathur,2025-11-01,Swiggy,Madno,21534.5
Kanathur,2025-11-01,Zomato,Boba Bar,6435.88
Kanathur,2025-11-01,Zomato,Frozen Bottle,43641.72
Kanathur,2025-11-01,Zomato,Madno,10508.0
Kanathur,2025-12-01,In Store,Frozen Bottle,57864.8
Kanathur,2025-12-01,Swiggy,Boba Bar,13826.56
Kanathur,2025-12-01,Swiggy,Frozen Bottle,79396.72
Kanathur,2025-12-01,Swiggy,Madno,16979.58
Kanathur,2025-12-01,Zomato,Boba Bar,2120.0
Kanathur,2025-12-01,Zomato,Frozen Bottle,34865.62
Kanathur,2025-12-01,Zomato,Madno,8933.32
Kanathur,2026-01-01,In Store,Boba Bar,707.0
Kanathur,2026-01-01,In Store,Frozen Bottle,55188.46
Kanathur,2026-01-01,Swiggy,Boba Bar,9999.52
Kanathur,2026-01-01,Swiggy,Frozen Bottle,60372.37
Kanathur,2026-01-01,Swiggy,Madno,20249.43
Kanathur,2026-01-01,Zomato,Boba Bar,4217.82
Kanathur,2026-01-01,Zomato,Frozen Bottle,51813.01
Kanathur,2026-01-01,Zomato,Madno,18650.62
Kanathur,2026-02-01,In Store,Boba Bar,1215.0
Kanathur,2026-02-01,In Store,Frozen Bottle,77253.61
Kanathur,2026-02-01,Others,Frozen Bottle,678.0
Kanathur,2026-02-01,Swiggy,Boba Bar,7564.639999999999
Kanathur,2026-02-01,Swiggy,Frozen Bottle,57580.45
Kanathur,2026-02-01,Swiggy,Madno,22017.18
Kanathur,2026-02-01,Zomato,Boba Bar,7310.34
Kanathur,2026-02-01,Zomato,Frozen Bottle,41801.4
Kanathur,2026-02-01,Zomato,Madno,18734.52
Kanathur,2026-03-01,In Store,Frozen Bottle,86724.38
Kanathur,2026-03-01,Others,Frozen Bottle,525.0
Kanathur,2026-03-01,Swiggy,Boba Bar,7960.41
Kanathur,2026-03-01,Swiggy,Frozen Bottle,85906.47
Kanathur,2026-03-01,Swiggy,Madno,21949.47
Kanathur,2026-03-01,Zomato,Boba Bar,7431.3
Kanathur,2026-03-01,Zomato,Frozen Bottle,42402.31
Kanathur,2026-03-01,Zomato,Madno,16779.32
Kanathur,2026-04-01,In Store,Boba Bar,976.0
Kanathur,2026-04-01,In Store,Frozen Bottle,135516.8
Kanathur,2026-04-01,Swiggy,Boba Bar,9019.01
Kanathur,2026-04-01,Swiggy,Frozen Bottle,114298.3
Kanathur,2026-04-01,Swiggy,Madno,33540.04
Kanathur,2026-04-01,Zomato,Boba Bar,8396.0
Kanathur,2026-04-01,Zomato,Frozen Bottle,52651.24
Kanathur,2026-04-01,Zomato,Madno,34941.0
Kancheepuram,2026-03-01,In Store,Frozen Bottle,203386.06
Kancheepuram,2026-03-01,Zomato,Frozen Bottle,798.0
Kancheepuram,2026-04-01,In Store,Frozen Bottle,468277.94
Kancheepuram,2026-04-01,Zomato,Frozen Bottle,4451.0
Kancheepuram,2026-05-01,In Store,Frozen Bottle,314059.92
Kancheepuram,2026-06-01,In Store,Frozen Bottle,289169.28
Kancheepuram,2026-06-01,Swiggy,Frozen Bottle,4783.0
Kancheepuram,2026-06-01,Zomato,Frozen Bottle,15115.16
Kancheepuram,2026-07-01,In Store,Frozen Bottle,287307.02999999997
Kancheepuram,2026-07-01,Swiggy,Frozen Bottle,48856.3
Kancheepuram,2026-07-01,Zomato,Frozen Bottle,27500.54
Kancheepuram,2026-08-01,In Store,Frozen Bottle,213454.36
Kancheepuram,2026-08-01,Swiggy,Frozen Bottle,55453.19
Kancheepuram,2026-08-01,Zomato,Frozen Bottle,25892.66
Kanuru,2025-08-01,In Store,Frozen Bottle,1313.33
Kanuru,2025-09-01,In Store,Frozen Bottle,405317.87
Kanuru,2025-09-01,Others,Frozen Bottle,289.0
Kanuru,2025-09-01,Swiggy,Frozen Bottle,38242.62
Kanuru,2025-09-01,Zomato,Frozen Bottle,18052.0
Kanuru,2025-10-01,In Store,Frozen Bottle,199056.77
Kanuru,2025-10-01,Others,Frozen Bottle,498.0
Kanuru,2025-10-01,Swiggy,Frozen Bottle,89610.9
Kanuru,2025-10-01,Zomato,Frozen Bottle,42684.84
Kanuru,2025-11-01,In Store,Frozen Bottle,112414.66
Kanuru,2025-11-01,Swiggy,Frozen Bottle,87098.59
Kanuru,2025-11-01,Zomato,Frozen Bottle,56941.84
Kanuru,2025-12-01,In Store,Frozen Bottle,152455.56
Kanuru,2025-12-01,Swiggy,Frozen Bottle,77741.19
Kanuru,2025-12-01,Zomato,Frozen Bottle,45896.02
Kanuru,2025-12-01,Zomato,Madno,607.0
Kanuru,2026-01-01,In Store,Frozen Bottle,118134.4
Kanuru,2026-01-01,Swiggy,Frozen Bottle,62944.67
Kanuru,2026-01-01,Swiggy,Madno,8810.09
Kanuru,2026-01-01,Zomato,Frozen Bottle,31564.0
Kanuru,2026-01-01,Zomato,Madno,9171.0
Kanuru,2026-02-01,In Store,Frozen Bottle,87275.65
Kanuru,2026-02-01,Swiggy,Frozen Bottle,68336.47
Kanuru,2026-02-01,Swiggy,Madno,17223.89
Kanuru,2026-02-01,Zomato,Frozen Bottle,41971.0
Kanuru,2026-02-01,Zomato,Madno,8161.32
Kanuru,2026-03-01,In Store,Frozen Bottle,94953.27
Kanuru,2026-03-01,Swiggy,Frozen Bottle,76739.76
Kanuru,2026-03-01,Swiggy,Madno,19631.35
Kanuru,2026-03-01,Zomato,Frozen Bottle,53762.35
Kanuru,2026-03-01,Zomato,Madno,14414.3
Kanuru,2026-04-01,In Store,Frozen Bottle,107945.39
Kanuru,2026-04-01,Swiggy,Frozen Bottle,77728.82
Kanuru,2026-04-01,Swiggy,Madno,21334.32
Kanuru,2026-04-01,Zomato,Frozen Bottle,52179.0
Kanuru,2026-04-01,Zomato,Madno,17864.7
Kanuru,2026-05-01,In Store,Frozen Bottle,108413.63
Kanuru,2026-05-01,Swiggy,Frozen Bottle,64134.05
Kanuru,2026-05-01,Swiggy,Madno,29709.0
Kanuru,2026-05-01,Zomato,Frozen Bottle,57330.700000000004
Kanuru,2026-05-01,Zomato,Madno,22631.0
Kanuru,2026-06-01,In Store,Frozen Bottle,87508.56
Kanuru,2026-06-01,Swiggy,Frozen Bottle,52857.64
Kanuru,2026-06-01,Swiggy,Madno,25342.62
Kanuru,2026-06-01,Zomato,Frozen Bottle,25984.3
Kanuru,2026-06-01,Zomato,Madno,10006.6
Kanuru,2026-07-01,In Store,Frozen Bottle,96627.34
Kanuru,2026-07-01,Swiggy,Frozen Bottle,59959.51
Kanuru,2026-07-01,Swiggy,Madno,28850.21
Kanuru,2026-07-01,Zomato,Frozen Bottle,48928.6
Kanuru,2026-07-01,Zomato,Madno,14855.3
Kanuru,2026-08-01,In Store,Frozen Bottle,86804.43
Kanuru,2026-08-01,Swiggy,Frozen Bottle,59007.0
Kanuru,2026-08-01,Swiggy,Madno,22426.01
Kanuru,2026-08-01,Zomato,Frozen Bottle,38586.0
Kanuru,2026-08-01,Zomato,Madno,13249.75
Karaikal,2025-06-01,In Store,Frozen Bottle,405591.44
Karaikal,2025-07-01,In Store,Frozen Bottle,369724.3
Karaikal,2025-08-01,In Store,Frozen Bottle,293485.12
Karaikal,2025-09-01,In Store,Frozen Bottle,168939.28
Karaikal,2025-09-01,Swiggy,Frozen Bottle,17612.09
Karaikal,2025-10-01,In Store,Frozen Bottle,143513.64
Karaikal,2025-10-01,Swiggy,Frozen Bottle,54435.61
Karaikal,2025-11-01,In Store,Frozen Bottle,133258.32
Karaikal,2025-11-01,Swiggy,Frozen Bottle,43755.0
Karaikal,2025-11-01,Zomato,Frozen Bottle,4064.0
Karaikal,2025-12-01,In Store,Frozen Bottle,122737.04000000001
Karaikal,2025-12-01,Swiggy,Frozen Bottle,29746.0
Karaikal,2025-12-01,Zomato,Frozen Bottle,22380.0
Karaikal,2026-01-01,In Store,Frozen Bottle,124326.37
Karaikal,2026-01-01,Swiggy,Frozen Bottle,37231.02
Karaikal,2026-01-01,Zomato,Frozen Bottle,8303.84
Karaikal,2026-02-01,In Store,Frozen Bottle,118350.45
Karaikal,2026-02-01,Swiggy,Frozen Bottle,38841.84
Karaikal,2026-02-01,Zomato,Frozen Bottle,14311.0
Karaikal,2026-03-01,In Store,Frozen Bottle,175915.04
Karaikal,2026-03-01,Swiggy,Frozen Bottle,49747.8
Karaikal,2026-03-01,Zomato,Frozen Bottle,13256.0
Karaikal,2026-04-01,In Store,Frozen Bottle,180966.96
Karaikal,2026-04-01,Swiggy,Frozen Bottle,41268.0
Karaikal,2026-04-01,Zomato,Frozen Bottle,13895.0
Karaikal,2026-05-01,In Store,Frozen Bottle,153893.05
Karaikal,2026-05-01,Swiggy,Frozen Bottle,38958.0
Karaikal,2026-05-01,Zomato,Frozen Bottle,9624.0
Karaikal,2026-06-01,In Store,Frozen Bottle,139803.82
Karaikal,2026-06-01,Swiggy,Frozen Bottle,45061.0
Karaikal,2026-06-01,Zomato,Frozen Bottle,18612.0
Karaikal,2026-07-01,In Store,Frozen Bottle,147711.9
Karaikal,2026-07-01,Swiggy,Frozen Bottle,36643.0
Karaikal,2026-07-01,Zomato,Frozen Bottle,25330.0
Karaikal,2026-08-01,In Store,Frozen Bottle,196255.89
Karaikal,2026-08-01,Swiggy,Frozen Bottle,39648.0
Karaikal,2026-08-01,Zomato,Frozen Bottle,17586.0
Karur,2026-08-01,In Store,Frozen Bottle,168142.42
Kazhakkoottam,2025-01-01,In Store,Frozen Bottle,149914.5
Kazhakkoottam,2025-01-01,Swiggy,Frozen Bottle,121751.82
Kazhakkoottam,2025-01-01,Zomato,Frozen Bottle,78919.48
Kazhakkoottam,2025-02-01,In Store,Frozen Bottle,137171.3
Kazhakkoottam,2025-02-01,Swiggy,Frozen Bottle,94482.18
Kazhakkoottam,2025-02-01,Zomato,Frozen Bottle,77391.6
Kazhakkoottam,2025-03-01,In Store,Frozen Bottle,166197.95
Kazhakkoottam,2025-03-01,Swiggy,Frozen Bottle,122592.36
Kazhakkoottam,2025-03-01,Zomato,Frozen Bottle,96116.9
Kazhakkoottam,2025-04-01,In Store,Frozen Bottle,145258.41
Kazhakkoottam,2025-04-01,Swiggy,Frozen Bottle,84066.53
Kazhakkoottam,2025-04-01,Zomato,Frozen Bottle,50259.4
Kazhakkoottam,2025-05-01,In Store,Frozen Bottle,147725.9
Kazhakkoottam,2025-05-01,Swiggy,Frozen Bottle,116610.66
Kazhakkoottam,2025-05-01,Zomato,Frozen Bottle,81588.92
Kazhakkoottam,2025-06-01,In Store,Frozen Bottle,158254.19
Kazhakkoottam,2025-06-01,Swiggy,Frozen Bottle,104528.12
Kazhakkoottam,2025-06-01,Zomato,Frozen Bottle,75791.84
Kazhakkoottam,2025-07-01,In Store,Frozen Bottle,144235.54
Kazhakkoottam,2025-07-01,Swiggy,Frozen Bottle,99365.12
Kazhakkoottam,2025-07-01,Zomato,Frozen Bottle,52972.99
Kazhakkoottam,2025-08-01,In Store,Frozen Bottle,134979.74
Kazhakkoottam,2025-08-01,Swiggy,Frozen Bottle,116800.7
Kazhakkoottam,2025-08-01,Zomato,Frozen Bottle,54446.66
Kazhakkoottam,2025-09-01,In Store,Frozen Bottle,129628.8
Kazhakkoottam,2025-09-01,Swiggy,Frozen Bottle,114021.0
Kazhakkoottam,2025-09-01,Zomato,Frozen Bottle,59317.21
Kazhakkoottam,2025-10-01,In Store,Frozen Bottle,127051.56
Kazhakkoottam,2025-10-01,Swiggy,Frozen Bottle,156418.47
Kazhakkoottam,2025-10-01,Zomato,Frozen Bottle,59333.14
Kazhakkoottam,2025-11-01,In Store,Frozen Bottle,113441.91
Kazhakkoottam,2025-11-01,Swiggy,Frozen Bottle,138892.13
Kazhakkoottam,2025-11-01,Zomato,Frozen Bottle,52162.69
Kazhakkoottam,2025-12-01,In Store,Frozen Bottle,118358.03
Kazhakkoottam,2025-12-01,Swiggy,Frozen Bottle,124971.18
Kazhakkoottam,2025-12-01,Zomato,Frozen Bottle,49135.58
Kazhakkoottam,2026-01-01,In Store,Frozen Bottle,111099.44
Kazhakkoottam,2026-01-01,Swiggy,Frozen Bottle,125243.32
Kazhakkoottam,2026-01-01,Zomato,Frozen Bottle,54364.68
Kazhakkoottam,2026-02-01,In Store,Frozen Bottle,118068.54
Kazhakkoottam,2026-02-01,Swiggy,Frozen Bottle,113774.44
Kazhakkoottam,2026-02-01,Zomato,Frozen Bottle,74108.52
Kazhakkoottam,2026-03-01,In Store,Frozen Bottle,137861.78
Kazhakkoottam,2026-03-01,Others,Frozen Bottle,289.0
Kazhakkoottam,2026-03-01,Swiggy,Frozen Bottle,117449.28
Kazhakkoottam,2026-03-01,Zomato,Frozen Bottle,72021.5
Kazhakkoottam,2026-04-01,In Store,Frozen Bottle,159248.3
Kazhakkoottam,2026-04-01,Swiggy,Frozen Bottle,109942.9
Kazhakkoottam,2026-04-01,Swiggy,Madno,458.0
Kazhakkoottam,2026-04-01,Zomato,Frozen Bottle,69934.61
Kazhakkoottam,2026-05-01,In Store,Frozen Bottle,119041.1
Kazhakkoottam,2026-05-01,Swiggy,Boba Bar,6282.84
Kazhakkoottam,2026-05-01,Swiggy,Frozen Bottle,100176.41
Kazhakkoottam,2026-05-01,Swiggy,Madno,1447.62
Kazhakkoottam,2026-05-01,Zomato,Frozen Bottle,48855.38
Kazhakkoottam,2026-06-01,In Store,Frozen Bottle,91607.39
Kazhakkoottam,2026-06-01,Swiggy,Boba Bar,7906.0
Kazhakkoottam,2026-06-01,Swiggy,Frozen Bottle,78318.11
Kazhakkoottam,2026-06-01,Swiggy,Madno,1840.0
Kazhakkoottam,2026-06-01,Zomato,Frozen Bottle,48741.46
Kazhakkoottam,2026-07-01,In Store,Frozen Bottle,102425.62
Kazhakkoottam,2026-07-01,Others,Frozen Bottle,340.0
Kazhakkoottam,2026-07-01,Swiggy,Boba Bar,4935.0
Kazhakkoottam,2026-07-01,Swiggy,Frozen Bottle,73393.0
Kazhakkoottam,2026-07-01,Swiggy,Madno,2265.0
Kazhakkoottam,2026-07-01,Zomato,Frozen Bottle,36722.55
Kazhakkoottam,2026-08-01,In Store,Frozen Bottle,80763.23
Kazhakkoottam,2026-08-01,Swiggy,Boba Bar,5482.03
Kazhakkoottam,2026-08-01,Swiggy,Frozen Bottle,56680.0
Kazhakkoottam,2026-08-01,Swiggy,Madno,7212.0
Kazhakkoottam,2026-08-01,Zomato,Frozen Bottle,54648.21
Kempfort,2025-01-01,In Store,Boba Bar,2887.0
Kempfort,2025-01-01,In Store,Frozen Bottle,97205.2
Kempfort,2025-01-01,Others,Boba Bar,511.9
Kempfort,2025-01-01,Others,Frozen Bottle,3930.81
Kempfort,2025-01-01,Others,Madno,558.7
Kempfort,2025-01-01,Swiggy,Boba Bar,6181.01
Kempfort,2025-01-01,Swiggy,Frozen Bottle,72901.41
Kempfort,2025-01-01,Swiggy,Madno,8326.27
Kempfort,2025-01-01,Zomato,Boba Bar,3037.86
Kempfort,2025-01-01,Zomato,Frozen Bottle,95390.07
Kempfort,2025-01-01,Zomato,Madno,11426.38
Kempfort,2025-02-01,In Store,Boba Bar,946.0
Kempfort,2025-02-01,In Store,Frozen Bottle,84254.12
Kempfort,2025-02-01,Others,Boba Bar,806.8199999999999
Kempfort,2025-02-01,Others,Frozen Bottle,10722.07
Kempfort,2025-02-01,Others,Madno,1015.0
Kempfort,2025-02-01,Swiggy,Boba Bar,5432.42
Kempfort,2025-02-01,Swiggy,Frozen Bottle,120018.7
Kempfort,2025-02-01,Swiggy,Madno,13501.24
Kempfort,2025-02-01,Zomato,Boba Bar,2060.0
Kempfort,2025-02-01,Zomato,Frozen Bottle,130130.1
Kempfort,2025-02-01,Zomato,Madno,20651.5
Kempfort,2025-03-01,In Store,Boba Bar,5156.0
Kempfort,2025-03-01,In Store,Frozen Bottle,123382.0
Kempfort,2025-03-01,Others,Boba Bar,1892.95
Kempfort,2025-03-01,Others,Frozen Bottle,13530.07
Kempfort,2025-03-01,Others,Madno,2431.56
Kempfort,2025-03-01,Swiggy,Boba Bar,13250.57
Kempfort,2025-03-01,Swiggy,Frozen Bottle,176121.9
Kempfort,2025-03-01,Swiggy,Madno,17160.14
Kempfort,2025-03-01,Zomato,Boba Bar,6485.5
Kempfort,2025-03-01,Zomato,Frozen Bottle,163059.2
Kempfort,2025-03-01,Zomato,Madno,41937.1
Kempfort,2025-04-01,In Store,Boba Bar,3705.0
Kempfort,2025-04-01,In Store,Frozen Bottle,113204.53
Kempfort,2025-04-01,Others,Boba Bar,2238.74
Kempfort,2025-04-01,Others,Frozen Bottle,9629.69
Kempfort,2025-04-01,Others,Madno,4365.98
Kempfort,2025-04-01,Swiggy,Boba Bar,12489.8
Kempfort,2025-04-01,Swiggy,Frozen Bottle,199592.63
Kempfort,2025-04-01,Swiggy,Madno,23505.46
Kempfort,2025-04-01,Zomato,Boba Bar,3969.0
Kempfort,2025-04-01,Zomato,Frozen Bottle,206241.74
Kempfort,2025-04-01,Zomato,Madno,49384.2
Kempfort,2025-05-01,In Store,Boba Bar,4032.0
Kempfort,2025-05-01,In Store,Frozen Bottle,114906.12
Kempfort,2025-05-01,Others,Boba Bar,1926.8200000000002
Kempfort,2025-05-01,Others,Frozen Bottle,4325.96
Kempfort,2025-05-01,Others,Madno,8196.27
Kempfort,2025-05-01,Swiggy,Boba Bar,26085.39
Kempfort,2025-05-01,Swiggy,Frozen Bottle,178296.84
Kempfort,2025-05-01,Swiggy,Madno,31115.08
